Time,PM10(μg/m³),PM2.5(μg/m³),CO2(ppm),Temperature(°C),Humidity(%)
18/02/2022 07:15,0,0,886,19.31,52.75
18/02/2022 07:30,0,0,889,19.36,52.91
18/02/2022 07:45,0,0,887,19.33,53.01
18/02/2022 08:00,0,0,901,19.36,53.51
18/02/2022 08:15,0,0,899,19.39,53.63
18/02/2022 08:30,0,0,903,19.36,53.76
18/02/2022 08:45,0,0,916,19.43,53.62
18/02/2022 09:00,0,0,905,19.78,53.42
18/02/2022 09:15,0,0,911,20,53.39
18/02/2022 09:30,0,0,910,20.17,53.28
18/02/2022 09:45,0,0,907,20.29,53.24
18/02/2022 10:00,0,0,928,20.48,53.11
18/02/2022 10:15,2,1,920,20.54,54.4
18/02/2022 10:30,0,0,965,20.73,54.53
18/02/2022 10:45,0,0,954,20.86,53.82
18/02/2022 11:00,0,0,956,20.94,53.44
18/02/2022 11:15,0,0,968,21.05,53.11
18/02/2022 11:30,0,0,978,21.13,53.03
18/02/2022 11:45,0,0,978,21.33,52.15
18/02/2022 12:00,0,0,990,21.54,51.22
18/02/2022 12:15,2,1,640,20.69,45.51
18/02/2022 12:30,0,0,667,21.13,46.14
18/02/2022 12:45,0,0,697,21.33,46.56
18/02/2022 13:00,1,1,729,21.4,46.69
18/02/2022 13:15,1,1,748,21.43,46.84
18/02/2022 13:30,0,0,798,21.62,46.93
18/02/2022 13:45,0,0,795,21.62,46.93
18/02/2022 14:00,0,0,827,21.63,46.99
18/02/2022 14:15,1,1,847,21.6,47.14
18/02/2022 14:30,0,0,872,21.67,47.25
18/02/2022 14:45,2,1,867,21.71,47.35
18/02/2022 15:00,0,0,876,21.73,47.07
18/02/2022 15:15,1,1,854,21.67,46.66
18/02/2022 15:30,0,0,853,21.63,46.38
18/02/2022 15:45,0,0,833,21.56,46.23
18/02/2022 16:00,0,0,834,21.55,46.13
18/02/2022 16:15,1,1,821,21.56,45.82
18/02/2022 16:30,0,0,816,21.56,45.32
18/02/2022 16:45,0,0,808,21.4,45.49
18/02/2022 17:00,0,0,801,21.43,44.9
18/02/2022 17:15,0,0,793,21.32,44.55
18/02/2022 17:30,0,0,789,21.24,44.5
18/02/2022 17:45,0,0,784,21.3,43.97
18/02/2022 18:00,0,0,774,21.19,43.49
18/02/2022 18:15,0,0,782,21.05,43.36
18/02/2022 18:30,0,0,772,21.01,43.22
18/02/2022 18:45,0,0,785,21.02,43.21
18/02/2022 19:00,0,0,785,20.86,43.45
18/02/2022 19:15,2,1,785,20.98,43.49
18/02/2022 19:30,0,0,805,21.15,42.93
18/02/2022 19:45,0,0,791,20.95,42.7
18/02/2022 20:00,1,1,805,21.15,42.73
18/02/2022 20:15,1,1,792,21.03,42.25
18/02/2022 20:30,0,0,785,20.94,42.3
18/02/2022 20:45,0,0,795,20.9,42.32
18/02/2022 21:00,1,1,790,20.92,42.08
18/02/2022 21:15,0,0,787,20.9,41.91
18/02/2022 21:30,2,1,784,20.94,42.47
18/02/2022 21:45,2,2,803,20.9,44.13
18/02/2022 22:00,2,2,831,20.96,45.04
18/02/2022 22:15,0,0,839,20.96,45.01
18/02/2022 22:30,2,2,844,20.8,44.8
18/02/2022 22:45,1,1,848,20.93,44.49
18/02/2022 23:00,1,1,855,20.96,43.75
18/02/2022 23:15,0,0,871,20.97,43.68
18/02/2022 23:30,1,1,884,20.92,43.53
18/02/2022 23:45,1,1,875,20.89,43.15
19/02/2022 00:00,0,0,871,20.9,42.75
19/02/2022 00:15,0,0,877,20.82,42.8
19/02/2022 00:30,0,0,871,20.86,42.45
19/02/2022 00:45,0,0,868,20.82,42.33
19/02/2022 01:00,0,0,861,20.78,41.9
19/02/2022 01:15,0,0,848,20.84,41.65
19/02/2022 01:30,0,0,859,20.77,41.87
19/02/2022 01:45,0,0,798,20.81,40.77
19/02/2022 02:00,0,0,466,18.53,38.6
19/02/2022 02:15,0,0,554,19.48,42.85
19/02/2022 02:30,0,0,591,19.59,43.69
19/02/2022 02:45,0,0,627,19.49,44.27
19/02/2022 03:00,0,0,645,19.52,44.29
19/02/2022 03:15,0,0,656,19.47,44.37
19/02/2022 03:30,0,0,672,19.51,44.26
19/02/2022 03:45,0,0,680,19.5,44.25
19/02/2022 04:00,0,0,684,19.49,44.22
19/02/2022 04:15,0,0,692,19.46,44.34
19/02/2022 04:30,0,0,697,19.42,44.45
19/02/2022 04:45,0,0,703,19.45,44.2
19/02/2022 05:00,0,0,704,19.4,44.25
19/02/2022 05:15,0,0,703,19.36,44.38
19/02/2022 05:30,0,0,703,19.35,44.43
19/02/2022 05:45,0,0,704,19.3,44.39
19/02/2022 06:00,0,0,705,19.27,44.38
19/02/2022 06:15,0,0,705,19.25,44.32
19/02/2022 06:30,0,0,711,19.19,44.3
19/02/2022 06:45,0,0,716,19.17,44.34
19/02/2022 07:00,0,0,712,19.15,44.09
19/02/2022 07:15,0,0,708,19.1,43.99
19/02/2022 07:30,0,0,703,19.07,43.85
19/02/2022 07:45,0,0,705,19.06,43.95
19/02/2022 08:00,0,0,705,19.04,43.9
19/02/2022 08:15,0,0,705,19.02,43.89
19/02/2022 08:30,0,0,709,18.99,43.89
19/02/2022 08:45,0,0,707,19.01,43.8
19/02/2022 09:00,0,0,715,19.19,43.77
19/02/2022 09:15,0,0,728,19.41,43.95
19/02/2022 09:30,0,0,734,19.73,43.84
19/02/2022 09:45,0,0,730,20.09,43.49
19/02/2022 10:00,0,0,727,20.38,43.09
19/02/2022 10:15,0,0,736,20.58,42.95
19/02/2022 10:30,0,0,739,20.7,42.71
19/02/2022 10:45,0,0,750,20.86,42.59
19/02/2022 11:00,0,0,762,20.96,42.75
19/02/2022 11:15,0,0,818,21.13,44.47
19/02/2022 11:30,0,0,825,21.24,44.03
19/02/2022 11:45,0,0,776,21.23,43.48
19/02/2022 12:00,0,0,870,21.39,44.05
19/02/2022 12:15,0,0,846,21.37,43.09
19/02/2022 12:30,0,0,780,21.28,42.79
19/02/2022 12:45,0,0,722,21.25,42.5
19/02/2022 13:00,0,0,775,21.25,43.11
19/02/2022 13:15,0,0,572,19.99,42.82
19/02/2022 13:30,0,0,622,20.49,43.23
19/02/2022 13:45,0,0,651,20.73,43.33
19/02/2022 14:00,0,0,672,21.03,43.14
19/02/2022 14:15,0,0,693,21.15,42.95
19/02/2022 14:30,0,0,728,21.26,42.89
19/02/2022 14:45,0,0,759,21.27,43.31
19/02/2022 15:00,0,0,785,21.44,43.2
19/02/2022 15:15,0,0,799,21.44,43.39
19/02/2022 15:30,0,0,802,21.6,43.39
19/02/2022 15:45,0,0,842,21.62,43.28
19/02/2022 16:00,0,0,884,21.86,43.74
19/02/2022 16:15,0,0,486,21.06,42.51
19/02/2022 16:30,0,0,505,20.06,45.81
19/02/2022 16:45,0,0,626,20.72,45.54
19/02/2022 17:00,0,0,672,21.09,45.44
19/02/2022 17:15,0,0,685,21.25,45.09
19/02/2022 17:30,0,0,697,21.5,44.58
19/02/2022 17:45,0,0,758,21.5,44.94
19/02/2022 18:00,0,0,800,21.65,44.82
19/02/2022 18:15,0,0,816,21.75,44.63
19/02/2022 18:30,0,0,798,21.79,44.19
19/02/2022 18:45,0,0,819,21.95,43.96
19/02/2022 19:00,0,0,789,22.07,43.41
19/02/2022 19:15,0,0,830,22.04,43.33
19/02/2022 19:30,0,0,799,22.08,42.9
19/02/2022 19:45,0,0,849,22.12,43.66
19/02/2022 20:00,0,0,856,22.17,45.47
19/02/2022 20:15,0,0,875,22.15,45.99
19/02/2022 20:30,0,0,891,22.16,45.53
19/02/2022 20:45,0,0,896,22.07,45.17
19/02/2022 21:00,0,0,894,22.07,44.83
19/02/2022 21:15,0,0,955,22.07,44.74
19/02/2022 21:30,0,0,961,21.99,44.44
19/02/2022 21:45,0,0,967,22.01,44.16
19/02/2022 22:00,0,0,961,22.02,43.8
19/02/2022 22:15,0,0,963,21.95,43.84
19/02/2022 22:30,0,0,956,21.91,43.56
19/02/2022 22:45,0,0,949,21.94,43.37
19/02/2022 23:00,0,0,954,21.87,43.21
19/02/2022 23:15,0,0,978,21.69,43.44
19/02/2022 23:30,0,0,938,21.69,43.22
19/02/2022 23:45,0,0,938,21.58,43.32
20/02/2022 00:00,0,0,933,21.69,43.04
20/02/2022 00:15,0,0,923,21.62,43.02
20/02/2022 00:30,0,0,1043,21.65,43.48
20/02/2022 00:45,0,0,1090,21.75,43.46
20/02/2022 01:00,0,0,1151,21.68,43.57
20/02/2022 01:15,0,0,1204,21.65,43.92
20/02/2022 01:30,0,0,1235,21.63,43.84
20/02/2022 01:45,0,0,1233,21.62,43.77
20/02/2022 02:00,0,0,1240,21.61,43.81
20/02/2022 02:15,0,0,1281,21.67,44.1
20/02/2022 02:30,0,0,1190,21.71,43.8
20/02/2022 02:45,0,0,1142,21.75,43.84
20/02/2022 03:00,0,0,1079,21.53,43.55
20/02/2022 03:15,1,1,464,20.18,45.11
20/02/2022 03:30,1,1,611,20.59,48.28
20/02/2022 03:45,2,2,637,20.62,48.47
20/02/2022 04:00,1,1,676,20.64,48.89
20/02/2022 04:15,0,0,692,20.62,48.89
20/02/2022 04:30,0,0,692,20.62,49.08
20/02/2022 04:45,1,1,689,20.61,49.3
20/02/2022 05:00,0,0,695,20.61,49.39
20/02/2022 05:15,0,0,702,20.56,49.65
20/02/2022 05:30,0,0,708,20.57,49.76
20/02/2022 05:45,0,0,699,20.58,49.73
20/02/2022 06:00,0,0,714,20.54,49.84
20/02/2022 06:15,0,0,721,20.49,50.2
20/02/2022 06:30,0,0,722,20.45,50.27
20/02/2022 06:45,1,1,733,20.45,50.42
20/02/2022 07:00,0,0,735,20.44,50.58
20/02/2022 07:15,2,1,740,20.39,50.78
20/02/2022 07:30,0,0,732,20.34,50.76
20/02/2022 07:45,1,1,744,20.33,50.71
20/02/2022 08:00,1,1,745,20.33,50.79
20/02/2022 08:15,0,0,725,20.33,50.62
20/02/2022 08:30,2,1,730,20.39,50.5
20/02/2022 08:45,0,0,723,20.32,50.59
20/02/2022 09:00,0,0,732,20.36,50.68
20/02/2022 09:15,1,1,750,20.25,50.81
20/02/2022 09:30,2,2,743,20.23,50.83
20/02/2022 09:45,2,1,746,20.22,50.98
20/02/2022 10:00,2,1,729,20.21,50.86
20/02/2022 10:15,1,1,728,20.22,50.83
20/02/2022 10:30,3,1,727,20.21,50.95
20/02/2022 10:45,1,1,749,20.24,51.11
20/02/2022 11:00,2,2,745,20.22,51.09
20/02/2022 11:15,1,1,760,20.19,51.4
20/02/2022 11:30,0,0,764,20.18,51.56
20/02/2022 11:45,1,1,771,20.16,51.53
20/02/2022 12:00,3,3,774,20.17,51.73
20/02/2022 12:15,0,0,766,20.16,51.98
20/02/2022 12:30,0,0,779,20.19,52.09
20/02/2022 12:45,1,1,779,20.19,52.1
20/02/2022 13:00,2,1,737,20.18,52.12
20/02/2022 13:15,0,0,734,20.22,52.13
20/02/2022 13:30,0,0,731,20.28,51.98
20/02/2022 13:45,0,0,734,20.23,52.2
20/02/2022 14:00,1,1,741,20.24,52.2
20/02/2022 14:15,0,0,748,20.23,52.2
20/02/2022 14:30,0,0,745,20.25,52.36
20/02/2022 14:45,2,2,768,20.29,53.18
20/02/2022 15:00,0,0,843,20.37,54.98
20/02/2022 15:15,2,1,876,20.34,55.41
20/02/2022 15:30,0,0,875,20.34,55.19
20/02/2022 15:45,1,1,872,20.34,55.05
20/02/2022 16:00,0,0,879,20.39,55.06
20/02/2022 16:15,0,0,909,20.37,55.28
20/02/2022 16:30,1,1,915,20.46,55.28
20/02/2022 16:45,0,0,920,20.46,55.39
20/02/2022 17:00,1,1,929,20.48,55.37
20/02/2022 17:15,1,1,938,20.51,55.55
20/02/2022 17:30,0,0,936,20.42,55.71
20/02/2022 17:45,0,0,935,20.53,55.81
20/02/2022 18:00,0,0,966,20.57,55.58
20/02/2022 18:15,1,1,951,20.53,55.47
20/02/2022 18:30,0,0,953,20.54,55.76
20/02/2022 18:45,0,0,953,20.62,56.08
20/02/2022 19:00,0,0,927,20.74,54.67
20/02/2022 19:15,0,0,916,20.77,54.15
20/02/2022 19:30,0,0,900,20.81,53.66
20/02/2022 19:45,0,0,904,20.81,53.6
20/02/2022 20:00,0,0,659,20.63,49.33
20/02/2022 20:15,0,0,483,20.12,47.6
20/02/2022 20:30,0,0,512,20.29,46.02
20/02/2022 20:45,0,0,500,19.77,44.35
20/02/2022 21:00,0,0,499,19.47,45.73
20/02/2022 21:15,0,0,535,19.04,44.69
20/02/2022 21:30,0,0,553,18.57,45.89
20/02/2022 21:45,0,0,625,19.03,47.49
20/02/2022 22:00,0,0,639,19.21,47.97
20/02/2022 22:15,0,0,683,19.29,48.31
20/02/2022 22:30,0,0,739,19.44,48.07
20/02/2022 22:45,0,0,767,19.44,48.93
20/02/2022 23:00,0,0,800,19.57,50.18
20/02/2022 23:15,0,0,822,19.64,51.72
20/02/2022 23:30,0,0,840,19.7,50.93
20/02/2022 23:45,1,1,895,19.74,50.18
21/02/2022 00:00,0,0,871,19.69,49.8
21/02/2022 00:15,3,1,854,19.68,49.48
21/02/2022 00:30,1,1,882,19.78,49.32
21/02/2022 00:45,0,0,866,19.82,48.56
21/02/2022 01:00,0,0,836,19.66,48.29
21/02/2022 01:15,0,0,858,19.63,48.5
21/02/2022 01:30,0,0,853,19.74,48.23
21/02/2022 01:45,0,0,867,19.97,47.48
21/02/2022 02:00,0,0,849,19.94,46.94
21/02/2022 02:15,0,0,849,19.76,47.16
21/02/2022 02:30,0,0,822,19.62,47.26
21/02/2022 02:45,0,0,826,19.72,46.92
21/02/2022 03:00,0,0,735,19.35,46.68
21/02/2022 03:15,2,2,784,19.59,50.46
21/02/2022 03:30,0,0,539,18.64,46.06
21/02/2022 03:45,0,0,596,19.19,47.2
21/02/2022 04:00,0,0,628,19.27,47.61
21/02/2022 04:15,0,0,644,19.32,47.79
21/02/2022 04:30,0,0,657,19.28,47.81
21/02/2022 04:45,0,0,669,19.27,47.78
21/02/2022 05:00,0,0,679,19.24,47.69
21/02/2022 05:15,0,0,679,19.2,47.62
21/02/2022 05:30,0,0,676,19.15,47.41
21/02/2022 05:45,0,0,676,19.12,47.52
21/02/2022 06:00,0,0,673,19.09,47.53
21/02/2022 06:15,0,0,671,19.06,47.69
21/02/2022 06:30,0,0,671,19.03,47.65
21/02/2022 06:45,0,0,678,19.01,47.76
21/02/2022 07:00,0,0,676,19.01,47.59
21/02/2022 07:15,0,0,672,18.98,47.6
21/02/2022 07:30,0,0,670,18.97,47.6
21/02/2022 07:45,0,0,669,18.98,47.5
21/02/2022 08:00,0,0,665,18.94,47.42
21/02/2022 08:15,0,0,663,18.92,47.26
21/02/2022 08:30,0,0,661,18.89,47.14
21/02/2022 08:45,0,0,659,18.91,47.15
21/02/2022 09:00,0,0,657,19.1,47.01
21/02/2022 09:15,0,0,660,19.29,47.02
21/02/2022 09:30,0,0,668,19.43,47.12
21/02/2022 09:45,0,0,669,19.6,46.86
21/02/2022 10:00,0,0,672,19.69,46.75
21/02/2022 10:15,0,0,672,19.78,46.56
21/02/2022 10:30,0,0,673,19.91,46.47
21/02/2022 10:45,0,0,679,19.89,46.62
21/02/2022 11:00,0,0,699,20.04,46.73
21/02/2022 11:15,0,0,741,20.08,47.51
21/02/2022 11:30,0,0,768,20.23,48.65
21/02/2022 11:45,0,0,819,20.31,48.6
21/02/2022 12:00,0,0,800,20.42,48.52
21/02/2022 12:15,0,0,828,20.33,48.71
21/02/2022 12:30,0,0,792,20.55,48.26
21/02/2022 12:45,0,0,845,20.44,48.76
21/02/2022 13:00,0,0,845,20.55,48.32
21/02/2022 13:15,0,0,784,21.11,47.38
21/02/2022 13:30,0,0,792,21.45,46.76
21/02/2022 13:45,0,0,785,21.46,46.57
21/02/2022 14:00,0,0,788,21.44,46.15
21/02/2022 14:15,0,0,780,21.28,46.08
21/02/2022 14:30,0,0,725,21.17,45.98
21/02/2022 14:45,0,0,749,21.03,47.61
21/02/2022 15:00,0,0,726,20.82,48.78
21/02/2022 15:15,0,0,793,20.64,49.53
21/02/2022 15:30,0,0,808,20.66,49.77
21/02/2022 15:45,0,0,818,20.7,49.8
21/02/2022 16:00,0,0,829,20.63,50.16
21/02/2022 16:15,0,0,851,20.66,49.96
21/02/2022 16:30,0,0,854,20.64,50.06
21/02/2022 16:45,0,0,865,20.81,49.59
21/02/2022 17:00,0,0,876,20.6,50.16
21/02/2022 17:15,0,0,881,20.73,49.82
21/02/2022 17:30,0,0,877,20.72,49.94
21/02/2022 17:45,0,0,871,20.62,50.09
21/02/2022 18:00,0,0,871,20.65,49.95
21/02/2022 18:15,0,0,868,20.64,49.79
21/02/2022 18:30,0,0,894,20.57,50.1
21/02/2022 18:45,0,0,896,20.64,49.62
21/02/2022 19:00,0,0,888,20.62,49.44
21/02/2022 19:15,0,0,870,20.63,49.37
21/02/2022 19:30,0,0,870,20.61,48.97
21/02/2022 19:45,0,0,873,20.69,48.66
21/02/2022 20:00,0,0,867,20.73,48.48
21/02/2022 20:15,0,0,856,20.71,48.26
21/02/2022 20:30,0,0,856,20.77,47.94
21/02/2022 20:45,0,0,857,20.67,48.02
21/02/2022 21:00,0,0,816,20.57,47.76
21/02/2022 21:15,0,0,864,20.67,49.21
21/02/2022 21:30,0,0,862,20.7,51
21/02/2022 21:45,0,0,892,20.62,51.33
21/02/2022 22:00,0,0,909,20.64,50.58
21/02/2022 22:15,0,0,903,20.6,50.33
21/02/2022 22:30,0,0,907,20.53,50.36
21/02/2022 22:45,0,0,935,20.58,49.88
21/02/2022 23:00,0,0,922,20.62,49.48
21/02/2022 23:15,0,0,921,20.51,49.43
21/02/2022 23:30,0,0,914,20.53,49.08
21/02/2022 23:45,0,0,938,20.54,48.79
22/02/2022 00:00,0,0,931,20.47,48.65
22/02/2022 00:15,0,0,944,20.51,48.45
22/02/2022 00:30,0,0,931,20.47,48.34
22/02/2022 00:45,0,0,919,20.35,48.45
22/02/2022 01:00,0,0,906,20.38,47.98
22/02/2022 01:15,0,0,900,20.37,48.1
22/02/2022 01:30,0,0,859,20.32,47.63
22/02/2022 01:45,6,4,400,18.17,42.69
22/02/2022 02:00,5,3,524,19.23,48.17
22/02/2022 02:15,4,3,586,19.59,49.36
22/02/2022 02:30,1,1,608,19.7,49.76
22/02/2022 02:45,6,3,633,19.75,49.89
22/02/2022 03:00,2,2,657,19.81,49.73
22/02/2022 03:15,1,1,673,19.83,49.68
22/02/2022 03:30,1,1,687,19.8,49.82
22/02/2022 03:45,1,1,695,19.8,49.87
22/02/2022 04:00,4,2,696,19.82,49.79
22/02/2022 04:15,3,2,702,19.81,49.74
22/02/2022 04:30,3,1,711,19.76,49.99
22/02/2022 04:45,1,1,707,19.72,50.15
22/02/2022 05:00,3,2,694,19.75,49.96
22/02/2022 05:15,3,3,688,19.7,49.92
22/02/2022 05:30,2,2,705,19.68,50.24
22/02/2022 05:45,1,1,716,19.65,50.1
22/02/2022 06:00,2,2,716,19.64,50.2
22/02/2022 06:15,3,1,715,19.61,50.25
22/02/2022 06:30,2,1,711,19.57,50.2
22/02/2022 06:45,2,2,709,19.57,50.42
22/02/2022 07:00,1,1,703,19.53,50.45
22/02/2022 07:15,4,2,693,19.53,50.5
22/02/2022 07:30,4,2,691,19.56,50.62
22/02/2022 07:45,2,2,698,19.56,50.7
22/02/2022 08:00,5,3,688,19.56,50.53
22/02/2022 08:15,2,2,712,19.56,50.76
22/02/2022 08:30,0,0,712,19.5,50.85
22/02/2022 08:45,2,2,718,19.51,51.04
22/02/2022 09:00,3,2,708,19.67,50.99
22/02/2022 09:15,2,2,727,19.8,51.25
22/02/2022 09:30,2,2,734,20.03,51.15
22/02/2022 09:45,2,1,728,20.17,51.02
22/02/2022 10:00,3,1,739,20.34,50.87
22/02/2022 10:15,2,1,835,20.35,51.6
22/02/2022 10:30,2,1,865,20.52,53.36
22/02/2022 10:45,1,1,449,19.51,51.32
22/02/2022 11:00,1,1,576,20.21,51.41
22/02/2022 11:15,2,2,637,20.47,51.86
22/02/2022 11:30,2,1,678,20.73,51.47
22/02/2022 11:45,1,1,694,20.9,51.23
22/02/2022 12:00,2,2,739,21.03,50.82
22/02/2022 12:15,1,1,761,21.09,50.82
22/02/2022 12:30,3,2,781,21.09,50.74
22/02/2022 12:45,1,1,791,21.17,50.6
22/02/2022 13:00,1,1,814,21.24,50.45
22/02/2022 13:15,1,1,815,21.42,50.42
22/02/2022 13:30,1,1,830,21.43,50.52
22/02/2022 13:45,3,1,840,21.42,50.43
22/02/2022 14:00,0,0,879,21.4,51.17
22/02/2022 14:15,1,1,863,21.44,51.1
22/02/2022 14:30,5,1,887,21.56,51.3
22/02/2022 14:45,2,2,896,21.41,51.4
22/02/2022 15:00,0,0,881,21.21,51.72
22/02/2022 15:15,0,0,877,21.4,51.14
22/02/2022 15:30,0,0,903,21.18,51.54
22/02/2022 15:45,0,0,908,21.49,50.68
22/02/2022 16:00,0,0,919,21.46,50.46
22/02/2022 16:15,1,1,896,21.35,50.26
22/02/2022 16:30,1,1,896,21.19,50.66
22/02/2022 16:45,0,0,902,21.2,50.71
22/02/2022 17:00,0,0,898,21.43,50.18
22/02/2022 17:15,0,0,897,21.3,49.97
22/02/2022 17:30,0,0,933,21.12,50.25
22/02/2022 17:45,0,0,927,21.14,49.84
22/02/2022 18:00,0,0,665,20.58,47.03
22/02/2022 18:15,0,0,733,20.82,48.09
22/02/2022 18:30,0,0,728,20.86,48.53
22/02/2022 18:45,0,0,738,20.96,48.67
22/02/2022 19:00,0,0,753,21.05,48.27
22/02/2022 19:15,0,0,769,21.08,47.99
22/02/2022 19:30,0,0,780,21.12,47.83
22/02/2022 19:45,1,1,790,21.2,47.99
22/02/2022 20:00,0,0,846,21.33,48.12
22/02/2022 20:15,3,2,482,20.74,39.32
22/02/2022 20:30,6,5,443,20.14,39.57
22/02/2022 20:45,9,9,414,19.72,39.08
22/02/2022 21:00,2,2,404,19.2,39.77
22/02/2022 21:15,5,4,414,18.77,40.71
22/02/2022 21:30,4,4,400,18.69,41.03
22/02/2022 21:45,2,2,572,18.9,43.06
22/02/2022 22:00,3,3,638,19.28,43.89
22/02/2022 22:15,2,2,687,19.47,44.84
22/02/2022 22:30,5,5,770,19.59,47.05
22/02/2022 22:45,4,4,805,19.58,48.31
22/02/2022 23:00,5,4,863,19.66,48.47
22/02/2022 23:15,1,1,880,19.73,48.53
22/02/2022 23:30,2,2,913,19.93,48.15
22/02/2022 23:45,2,2,901,19.99,47.97
23/02/2022 00:00,1,1,878,20.08,47.67
23/02/2022 00:15,1,1,907,20.12,47.16
23/02/2022 00:30,1,1,915,20.09,46.93
23/02/2022 00:45,2,2,901,20.06,46.87
23/02/2022 01:00,2,1,892,20.09,46.87
23/02/2022 01:15,0,0,903,20.25,46.51
23/02/2022 01:30,1,1,858,20.05,46.53
23/02/2022 01:45,1,1,403,18.09,40.41
23/02/2022 02:00,1,1,520,18.81,47.9
23/02/2022 02:15,0,0,591,18.96,48.92
23/02/2022 02:30,0,0,641,19.06,49.3
23/02/2022 02:45,0,0,665,19.11,49.23
23/02/2022 03:00,0,0,679,19.16,49.26
23/02/2022 03:15,0,0,687,19.17,49.15
23/02/2022 03:30,0,0,702,19.11,49.16
23/02/2022 03:45,0,0,708,19.15,49.08
23/02/2022 04:00,0,0,717,19.21,49.13
23/02/2022 04:15,0,0,718,19.17,49.29
23/02/2022 04:30,0,0,721,19.15,49.35
23/02/2022 04:45,0,0,729,19.13,49.48
23/02/2022 05:00,0,0,730,19.14,49.47
23/02/2022 05:15,0,0,732,19.1,49.7
23/02/2022 05:30,0,0,725,19.03,49.82
23/02/2022 05:45,0,0,720,19,49.99
23/02/2022 06:00,0,0,723,18.96,50.01
23/02/2022 06:15,0,0,725,18.92,49.96
23/02/2022 06:30,0,0,721,18.89,49.77
23/02/2022 06:45,0,0,730,18.88,49.76
23/02/2022 07:00,0,0,733,18.84,49.69
23/02/2022 07:15,0,0,727,18.85,49.51
23/02/2022 07:30,0,0,723,18.81,49.58
23/02/2022 07:45,0,0,723,18.81,49.52
23/02/2022 08:00,0,0,720,18.81,49.41
23/02/2022 08:15,0,0,721,18.72,49.47
23/02/2022 08:30,0,0,720,18.73,49.45
23/02/2022 08:45,0,0,724,18.84,49.21
23/02/2022 09:00,0,0,728,19.04,49.11
23/02/2022 09:15,0,0,730,19.24,48.94
23/02/2022 09:30,0,0,748,19.44,48.93
23/02/2022 09:45,0,0,753,19.61,48.68
23/02/2022 10:00,0,0,761,19.7,48.69
23/02/2022 10:15,0,0,746,19.64,48.78
23/02/2022 10:30,0,0,886,19.86,51.6
23/02/2022 10:45,0,0,824,19.95,50.45
23/02/2022 11:00,0,0,888,19.98,50.56
23/02/2022 11:15,0,0,868,20.32,49.95
23/02/2022 11:30,0,0,894,20.48,49.57
23/02/2022 11:45,0,0,914,20.62,49.01
23/02/2022 12:00,0,0,899,20.59,47.13
23/02/2022 12:15,0,0,706,20.26,46.76
23/02/2022 12:30,0,0,752,20.41,47.39
23/02/2022 12:45,0,0,769,20.47,47.13
23/02/2022 13:00,0,0,792,20.51,47.05
23/02/2022 13:15,0,0,822,20.56,47.26
23/02/2022 13:30,0,0,827,20.39,48.23
23/02/2022 13:45,0,0,817,20.62,47.26
23/02/2022 14:00,0,0,770,20.51,46.92
23/02/2022 14:15,0,0,717,20.38,47
23/02/2022 14:30,0,0,713,20.27,47.57
23/02/2022 14:45,0,0,819,20.45,49.19
23/02/2022 15:00,0,0,818,20.53,48.7
23/02/2022 15:15,0,0,814,20.53,49.16
23/02/2022 15:30,0,0,809,20.5,48.58
23/02/2022 15:45,0,0,810,20.5,48.94
23/02/2022 16:00,0,0,814,20.53,48.61
23/02/2022 16:15,0,0,837,20.52,48.55
23/02/2022 16:30,0,0,834,20.51,48.91
23/02/2022 16:45,0,0,824,20.64,48.65
23/02/2022 17:00,0,0,848,20.66,48.22
23/02/2022 17:15,0,0,826,20.54,47.92
23/02/2022 17:30,0,0,816,20.55,47.84
23/02/2022 17:45,0,0,815,20.54,48
23/02/2022 18:00,0,0,812,20.52,47.95
23/02/2022 18:15,0,0,802,20.54,47.74
23/02/2022 18:30,0,0,798,20.51,47.88
23/02/2022 18:45,0,0,776,20.52,47.43
23/02/2022 19:00,0,0,654,20.05,46.53
23/02/2022 19:15,0,0,673,20.18,47.04
23/02/2022 19:30,0,0,690,20.26,47.07
23/02/2022 19:45,0,0,739,20.36,47.73
23/02/2022 20:00,0,0,741,20.38,47.43
23/02/2022 20:15,0,0,770,20.21,47.85
23/02/2022 20:30,0,0,817,20.33,48.83
23/02/2022 20:45,0,0,847,20.64,51.11
23/02/2022 21:00,0,0,881,20.48,51.67
23/02/2022 21:15,0,0,909,20.43,51.29
23/02/2022 21:30,0,0,906,20.42,50.93
23/02/2022 21:45,0,0,902,20.37,50.72
23/02/2022 22:00,0,0,913,20.39,50.48
23/02/2022 22:15,0,0,926,20.47,50.19
23/02/2022 22:30,0,0,927,20.59,49.74
23/02/2022 22:45,0,0,928,20.47,49.72
23/02/2022 23:00,0,0,924,20.56,49.4
23/02/2022 23:15,0,0,976,20.47,49.42
23/02/2022 23:30,0,0,955,20.38,49.29
23/02/2022 23:45,0,0,925,20.42,49.11
24/02/2022 00:00,0,0,923,20.39,49.15
24/02/2022 00:15,0,0,908,20.3,49.2
24/02/2022 00:30,0,0,959,20.39,49.01
24/02/2022 00:45,0,0,993,20.51,49.28
24/02/2022 01:00,0,0,977,20.46,48.96
24/02/2022 01:15,0,0,964,20.39,48.96
24/02/2022 01:30,0,0,951,20.29,49.06
24/02/2022 01:45,0,0,867,20.24,48.69
24/02/2022 02:00,0,0,407,18.57,47.42
24/02/2022 02:15,0,0,574,19.48,49.79
24/02/2022 02:30,0,0,554,19.7,50.22
